date,min,max,median,q1,q3,stdev,count
2020-12-25T00:00:00.000Z,0.1,26.43,2.49,0.83,7.9,5.145,310
2020-12-26T00:00:00.000Z,0.17,102.6,4.5,0.73,13.87,23.78,291
2020-12-27T00:00:00.000Z,0.7,141.5,29.73,9.36,39.44,18.229,301
2020-12-28T00:00:00.000Z,1.07,45.4,3.83,2.87,8.32,6.06,292
2020-12-29T00:00:00.000Z,0.7,39.22,6.09,1.87,12.57,7.205,290
2020-12-30T00:00:00.000Z,5.63,83.07,18.7,15.17,30.87,17.239,294
2020-12-31T00:00:00.000Z,0.5,64.03,7.4,3.23,13.1,10.884,306
2021-01-01T00:00:00.000Z,0.8,28.57,8.57,4.09,12.5,5.403,289
2021-01-02T00:00:00.000Z,1.57,61,17.48,10.17,22.33,9.828,258
2021-01-03T00:00:00.000Z,3.3,65.4,24.28,13.92,33.67,13.584,252
2021-01-04T00:00:00.000Z,5.38,80.53,19.43,13.07,32.08,13.47,236
2021-01-05T00:00:00.000Z,2.06,119.07,18.39,11.43,24.84,12.457,256
2021-01-06T00:00:00.000Z,3.8,141.37,14.33,8.93,28.23,14.202,243
2021-01-07T00:00:00.000Z,0.7,195.8,7.97,4.3,22.33,20.963,263
2021-01-08T00:00:00.000Z,2.06,46.7,8.96,5.12,14.85,8.253,280
2021-01-09T00:00:00.000Z,0.7,25.77,4.13,2.7,8.25,3.935,285
2021-01-10T00:00:00.000Z,0.2,28.8,1.93,0.94,4.97,5.864,277
2021-01-11T00:00:00.000Z,1.1,250.83,9.35,2.72,24.15,26.958,261
2021-01-12T00:00:00.000Z,11.57,109.57,40.09,24.17,56.33,19.871,274
2021-01-13T00:00:00.000Z,21.17,131.93,52.27,37.93,66.83,22.61,255
2021-01-14T00:00:00.000Z,14.5,139.8,50.53,26.4,68.13,25.761,255
2021-01-15T00:00:00.000Z,6.77,119.37,39.17,27.87,49.13,19.189,275
2021-01-16T00:00:00.000Z,7.33,163.22,37.1,24.92,68.65,34.187,265
2021-01-17T00:00:00.000Z,11.6,135.5,60.73,45.6,93.97,28.785,231
2021-01-18T00:00:00.000Z,14.2,133.07,58.1,45.48,67.65,19.924,232
2021-01-19T00:00:00.000Z,4.26,195.57,18.29,7.9,36.47,28.767,210
2021-01-20T00:00:00.000Z,0.9,12.43,4.3,3,5.23,2.052,263
2021-01-21T00:00:00.000Z,0.3,17.67,5.07,3.67,8.27,2.704,243
2021-01-22T00:00:00.000Z,0.93,46.63,4.17,2.84,6.45,4.186,260
2021-01-23T00:00:00.000Z,0.67,16.23,3.27,2.29,6.52,3.152,256
2021-01-24T00:00:00.000Z,1.1,28.9,4.67,2.62,7.42,4.827,277
2021-01-25T00:00:00.000Z,0.2,34.6,2.57,1.4,9.52,6.404,239
2021-01-26T00:00:00.000Z,0.8,34.79,6.53,2.52,13.24,6.274,248
2021-01-27T00:00:00.000Z,2.17,245.83,11.67,7.53,20.5,19.036,226
2021-01-28T00:00:00.000Z,3.73,54.6,12,6.45,22.07,13.205,274
2021-01-29T00:00:00.000Z,0.4,8.6,3.43,2.5,4.57,1.505,201
2021-01-30T00:00:00.000Z,1.37,14.2,6.07,4.9,7.37,1.972,250
2021-01-31T00:00:00.000Z,0.07,19.7,5.04,1.93,7.77,3.544,260
2021-02-01T00:00:00.000Z,1.2,10.98,5.93,3.83,8.33,2.597,211
2021-02-02T00:00:00.000Z,0.43,5.9,1.63,1.19,2.2,0.967,237
2021-02-03T00:00:00.000Z,1.5,7.53,4.04,3.42,4.5,1.002,136
2021-02-04T00:00:00.000Z,0.73,45.7,3.65,1.73,5.87,9.329,270
2021-02-05T00:00:00.000Z,0.4,24.7,5.8,3.1,10.3,5.178,234
2021-02-06T00:00:00.000Z,0,12.2,0.56,0.2,4,2.782,238
2021-02-07T00:00:00.000Z,0.87,15.33,4.01,2.8,6.47,2.789,240
2021-02-08T00:00:00.000Z,0.83,68.2,4.09,2.7,6.15,6.597,256
2021-02-09T00:00:00.000Z,0.7,9.93,2.8,1.7,3.97,1.945,235
2021-02-10T00:00:00.000Z,1.07,57.83,4.43,2.5,6.33,4.479,243
2021-02-11T00:00:00.000Z,0.3,17.82,2.47,1.5,4.83,2.788,223
2021-02-12T00:00:00.000Z,1.7,45.1,4,3.2,7.47,3.886,267
2021-02-13T00:00:00.000Z,2.63,69.43,8.8,4.83,15.57,9.627,253
2021-02-14T00:00:00.000Z,1.23,41.53,8.07,4.32,20.39,11.097,242
2021-02-15T00:00:00.000Z,1,35.7,3.67,2.27,6.8,4.113,243
2021-02-16T00:00:00.000Z,0.5,32.2,4.51,2.2,7.17,6.8,230
2021-02-17T00:00:00.000Z,1.47,20.43,5.05,3.99,6.74,3.055,228
2021-02-18T00:00:00.000Z,0.5,39.77,3.43,1.57,4.97,3.899,267
2021-02-19T00:00:00.000Z,0.77,7.7,3.23,2.17,4.97,1.731,226
2021-02-20T00:00:00.000Z,2.02,26.8,5.47,4.3,8.69,3.707,243
2021-02-21T00:00:00.000Z,0,31.47,1,0.37,3.65,5.523,256
2021-02-22T00:00:00.000Z,1,25.13,3.67,2,11.1,6.211,215
2021-02-23T00:00:00.000Z,1.17,10.17,3.97,3.23,5.17,1.735,231
2021-02-24T00:00:00.000Z,1.3,39.47,2.95,2,6.15,4.394,237
2021-02-25T00:00:00.000Z,0.53,39.53,4.8,2.13,8.77,7.551,235
2021-02-26T00:00:00.000Z,4.88,23.67,9.43,6.85,12.57,4.125,219
2021-02-27T00:00:00.000Z,5.63,122.32,12.35,6.8,23.2,16.271,263
2021-02-28T00:00:00.000Z,0.9,31.03,6.12,4.15,9.86,6.224,258
2021-03-01T00:00:00.000Z,4.63,54.43,13.03,7.89,15.01,5.81,233
2021-03-02T00:00:00.000Z,2.5,34.2,4.48,3.59,8.49,4.383,252
2021-03-03T00:00:00.000Z,8.1,50.25,16.2,11.58,18.97,5.904,224
2021-03-04T00:00:00.000Z,10.1,70.8,20.27,16.45,27.97,10.489,233
2021-03-05T00:00:00.000Z,5.09,75.38,12.79,10.49,15.7,5.636,248
2021-03-06T00:00:00.000Z,2,51.17,10.23,7.53,12.9,7.778,238
2021-03-07T00:00:00.000Z,8.19,57.43,21.79,14.99,27.82,10.62,268
2021-03-08T00:00:00.000Z,2.83,10.77,4.8,3.8,7.02,2.102,244
2021-03-09T00:00:00.000Z,1.5,34.22,5.37,3.75,7.05,4.235,252
2021-03-10T00:00:00.000Z,4.73,74.87,16.87,13.67,21.27,6.882,231
2021-03-11T00:00:00.000Z,0.3,49.7,4.05,1.99,6.38,5.713,241
2021-03-12T00:00:00.000Z,0.8,24.3,4,2.67,5.53,2.444,242
2021-03-13T00:00:00.000Z,1.17,26.73,7.33,5.72,10.43,5.237,249
2021-03-14T00:00:00.000Z,0.77,25.5,5.47,1.9,10.53,6.139,243
2021-03-15T00:00:00.000Z,0.8,18.05,2.97,1.92,7.38,4.62,216
2021-03-16T00:00:00.000Z,0.65,23.5,2.31,1.5,4.34,2.685,222
2021-03-17T00:00:00.000Z,0.1,5.45,1,0.66,1.5,0.851,248
2021-03-18T00:00:00.000Z,0.9,12.47,2.95,2.13,4.3,1.846,234
2021-03-19T00:00:00.000Z,0.1,16.17,2.57,1.23,7.22,4.236,225
2021-03-20T00:00:00.000Z,0.17,29.67,2.13,1.2,3.9,4.28,222
2021-03-21T00:00:00.000Z,0.87,19.1,2.57,1.7,7.9,3.845,215
2021-03-22T00:00:00.000Z,3.8,25.93,7.88,5.77,12.64,5.23,229
2021-03-23T00:00:00.000Z,10,96.9,15.1,12.99,22.59,8.448,165
2021-04-06T00:00:00.000Z,5.95,22.65,11.05,8.65,15.83,3.846,107
2021-04-07T00:00:00.000Z,0.56,27.6,2.02,1.19,3.85,5.022,165
2021-04-08T00:00:00.000Z,5.22,48.6,9.5,7.09,11.62,4.164,185
2021-04-09T00:00:00.000Z,3.47,21.33,8.14,5.6,9.27,3.642,186
2021-04-10T00:00:00.000Z,1.08,15.45,6.23,3.58,8.96,3.419,165
2021-04-11T00:00:00.000Z,0.03,18.88,1.05,0.22,5.67,5.015,91
2021-04-12T00:00:00.000Z,0,3.72,0.75,0.2,1.4,0.74,74
2021-04-13T00:00:00.000Z,1.12,22.23,4.05,3,5.6,2.91,118
2021-04-14T00:00:00.000Z,0.2,12.73,1.5,0.7,3.12,2.445,129
2021-04-15T00:00:00.000Z,0.6,17.92,1.99,1.6,2.72,3.013,108
2021-04-16T00:00:00.000Z,1.4,17.52,3.2,2.29,11,5.056,127
2021-04-17T00:00:00.000Z,0.67,12.7,2.29,1.43,3.63,2.041,151
2021-04-18T00:00:00.000Z,0.95,14.63,2.15,1.4,4.94,3.037,133
2021-04-19T00:00:00.000Z,0.88,23.83,3.15,1.87,6.88,4.097,128
2021-04-20T00:00:00.000Z,0.2,38.22,2.6,1.6,3.74,4.211,116
2021-04-21T00:00:00.000Z,1.3,45.25,4.48,2.93,7.2,4.489,118
2021-04-22T00:00:00.000Z,1.7,21.4,3.78,2.88,5.39,2.532,117
2021-04-23T00:00:00.000Z,1.4,11.93,5.14,3.17,7.44,2.779,108
2021-04-24T00:00:00.000Z,1.1,15.3,3.33,2.2,5.25,3.211,127
2021-04-25T00:00:00.000Z,0.2,13.93,2.62,0.67,7.87,3.913,160
2021-04-26T00:00:00.000Z,0.5,12.7,2.5,1.89,3.58,1.484,137
2021-04-27T00:00:00.000Z,2.67,27.67,8.89,7.07,13,6.202,126
2021-04-28T00:00:00.000Z,1.7,29.63,7.3,4.07,11.02,4.633,127
2021-04-29T00:00:00.000Z,0.63,25.8,2.12,1.42,2.8,3.082,116
2021-04-30T00:00:00.000Z,0.3,5.63,1.83,1.1,3.33,1.332,103
2021-05-01T00:00:00.000Z,0.56,4.09,1.6,1.12,2.57,0.874,136
2021-05-02T00:00:00.000Z,0.45,4.93,1.39,0.9,2.5,1.163,130
2021-05-03T00:00:00.000Z,0.6,31.1,1.77,1.25,3.75,3.701,124
2021-05-04T00:00:00.000Z,0.5,42.43,2.21,1.1,4.4,4.137,122
2021-05-05T00:00:00.000Z,0.45,4.7,1.3,1,1.8,0.773,122
2021-05-06T00:00:00.000Z,0.3,6.8,2.04,1.14,2.91,1.294,109
2021-05-07T00:00:00.000Z,0.7,7.27,2.93,2.33,4.32,1.494,118
2021-05-08T00:00:00.000Z,0.7,13.67,2.47,1.73,6.43,3.509,123
2021-05-09T00:00:00.000Z,0.2,3.35,1.6,1.12,1.99,0.666,141
2021-05-10T00:00:00.000Z,0.3,3.33,1.39,0.9,2,0.67,130
2021-05-11T00:00:00.000Z,0.3,4.8,2.17,1.55,2.75,0.963,120
2021-05-12T00:00:00.000Z,0.3,40.13,1.7,1.1,4.17,4.179,113
2021-05-13T00:00:00.000Z,0.38,29.83,1.7,1.2,2.35,3.357,146
2021-05-14T00:00:00.000Z,0.38,36.5,2.92,1.48,4.13,3.996,126
2021-05-15T00:00:00.000Z,0.82,7.82,3.01,2.2,5.39,1.823,144
2021-05-16T00:00:00.000Z,0.3,3.08,1.25,0.8,1.89,0.68,145
2021-05-17T00:00:00.000Z,0.8,16.5,1.9,1.55,2.47,2.364,131
2021-05-18T00:00:00.000Z,0.28,41.3,1.17,0.6,2.12,3.996,109
2021-05-19T00:00:00.000Z,0.1,3.88,0.88,0.6,1.23,0.723,142
2021-05-20T00:00:00.000Z,0.4,17.48,2.25,1.3,4.53,2.811,149
2021-05-21T00:00:00.000Z,0.95,144.69,2.2,1.75,3.09,14.432,144
2021-05-22T00:00:00.000Z,0.3,5.47,2.09,0.88,3.08,1.337,120
2021-05-23T00:00:00.000Z,0.17,3.4,1.3,0.9,1.54,0.631,160
2021-05-24T00:00:00.000Z,0.5,6.9,3.03,1.99,3.3,1,141
2021-05-25T00:00:00.000Z,1.3,7.65,2.92,2.13,3.5,0.975,165
2021-05-26T00:00:00.000Z,1.42,6.95,3.5,3.1,4.07,0.891,155
2021-05-27T00:00:00.000Z,5.38,13.5,6.43,5.97,10.44,2.508,21
2021-06-04T00:00:00.000Z,0.25,4.55,1.12,0.73,1.72,0.704,77
2021-06-05T00:00:00.000Z,0.4,8.35,1.4,1.05,1.8,1.09,158
2021-06-06T00:00:00.000Z,1.83,26.02,7.43,2.71,9.55,7.053,176
2021-06-07T00:00:00.000Z,2.25,17.1,7.53,5.24,9.26,2.859,313
2021-06-08T00:00:00.000Z,2.78,25.38,6.32,4.7,12.08,5.419,228
2021-06-09T00:00:00.000Z,0.6,20.98,4.03,3.15,9.38,4.583,249
2021-06-10T00:00:00.000Z,1.6,12.25,4.55,3.67,7.88,2.761,179
2021-06-11T00:00:00.000Z,2.08,21.17,9.61,2.97,11.55,4.655,178
2021-06-12T00:00:00.000Z,1.55,8.73,2.72,2.29,3.28,0.924,161
2021-06-13T00:00:00.000Z,2.42,3.63,3.1,2.75,3.47,0.404,8
2021-06-23T00:00:00.000Z,0.7,8.63,1.5,1.1,3.24,1.319,153
2021-06-24T00:00:00.000Z,0.1,10.18,1.25,0.3,2.35,1.248,255
2021-06-25T00:00:00.000Z,0.2,5.3,0.98,0.7,1.73,1.034,289
2021-06-26T00:00:00.000Z,4.07,23.83,8.32,6.63,10.03,2.724,308
2021-06-27T00:00:00.000Z,0.38,7.7,1.7,0.85,3.53,1.746,302
2021-06-28T00:00:00.000Z,1.27,67.88,2.4,2.08,2.97,4.65,287
2021-06-29T00:00:00.000Z,2.13,31.4,5.2,3.37,8.72,3.947,305
2021-06-30T00:00:00.000Z,1.85,26.33,6.77,4.54,9.66,3.516,292
2021-07-01T00:00:00.000Z,5.28,27.63,10.19,7.07,15.5,5.148,249
2021-07-02T00:00:00.000Z,0.9,22.98,2.78,1.74,11.84,5.397,133
2021-07-03T00:00:00.000Z,0.55,7.43,1.75,1,2.6,1.397,322
2021-07-04T00:00:00.000Z,0.7,6.9,1.7,1.23,2.08,0.86,311
2021-07-05T00:00:00.000Z,0.17,10.35,1.52,0.43,2.2,1.189,255
2021-07-06T00:00:00.000Z,0.56,31.4,2.6,1.1,4.43,3.731,295
2021-07-07T00:00:00.000Z,0.6,19.7,2.45,1.42,4.82,2.395,263
2021-07-08T00:00:00.000Z,0.5,5.38,2.34,1.7,3.47,1.163,282
2021-07-09T00:00:00.000Z,1,13.63,4.17,3.2,6,1.945,318
2021-07-10T00:00:00.000Z,1,6.45,3.67,3.03,4.46,1.142,320
2021-07-11T00:00:00.000Z,0.63,11.13,3.6,1.97,6.15,2.352,353
2021-07-12T00:00:00.000Z,0.3,7.28,1.57,1,2.09,0.947,260
2021-07-13T00:00:00.000Z,0.93,6.1,2.1,1.7,2.83,0.77,234
2021-07-14T00:00:00.000Z,0.3,2.8,1.52,0.88,1.9,0.603,253
2021-07-15T00:00:00.000Z,0.5,3.97,1.07,0.8,1.4,0.605,298
2021-07-16T00:00:00.000Z,0.5,4.88,1.37,1.1,2.2,1.101,266
2021-07-17T00:00:00.000Z,0.7,35.97,3.43,2.42,5.55,3.032,318
2021-07-18T00:00:00.000Z,4.93,19.52,13.31,7.7,15.59,4.289,272
2021-07-19T00:00:00.000Z,2.08,22.13,6.64,5.18,15.62,5.714,248
2021-07-20T00:00:00.000Z,2.65,15.55,7.28,4.45,12.4,3.934,262
2021-07-21T00:00:00.000Z,4.84,11.82,7.03,6.38,7.88,1.237,279
2021-07-22T00:00:00.000Z,6.85,49,14.75,11.58,25.68,8.551,240
2021-07-23T00:00:00.000Z,1,26.63,3.12,1.9,7.05,4.008,294
2021-07-24T00:00:00.000Z,1.4,10.9,2.75,2.17,4,1.253,290
2021-07-25T00:00:00.000Z,1,7.65,3.5,2.6,4.2,1.045,310
2021-07-26T00:00:00.000Z,3.15,33.88,5.28,4.75,6.63,3.469,322
2021-07-27T00:00:00.000Z,1.65,15.5,6.68,2.6,9.88,3.866,343
2021-07-28T00:00:00.000Z,1.98,7.07,3.08,2.54,3.75,0.992,338
2021-07-29T00:00:00.000Z,2.85,9.07,4.5,3.78,5.45,1.171,297
2021-07-30T00:00:00.000Z,0.32,23.23,3.5,1.58,5.97,3.213,245
2021-07-31T00:00:00.000Z,0.8,17.32,2.4,1.73,2.95,2.17,258
2021-08-01T00:00:00.000Z,2.97,13.65,9.28,8.3,10.1,1.643,194
2021-08-02T00:00:00.000Z,0.4,6.7,2.67,1.05,3.6,1.526,170
2021-08-03T00:00:00.000Z,0.75,10.4,3.5,2.6,4.43,1.238,250
2021-08-04T00:00:00.000Z,0,5.47,0.75,0.5,1.42,0.907,219
2021-08-05T00:00:00.000Z,0.93,131.68,5.09,3.38,8.99,11.703,256
2021-08-06T00:00:00.000Z,0.6,15.27,1.3,1.07,1.54,0.961,320
2021-08-07T00:00:00.000Z,0.45,5.95,1.7,1.32,2.06,0.675,312
2021-08-08T00:00:00.000Z,0.4,2.58,1.3,0.98,1.55,0.424,287
2021-08-09T00:00:00.000Z,1.23,17.55,2.49,2.1,3.54,1.796,224
2021-08-10T00:00:00.000Z,3.97,12.95,5.13,4.75,5.65,1.296,295
2021-08-11T00:00:00.000Z,4.68,11.25,6.9,5.82,7.85,1.281,234
2021-08-12T00:00:00.000Z,3.08,33.28,7.37,4.25,13.07,9.086,282
2021-08-13T00:00:00.000Z,4.05,20.7,7.72,5.97,10.15,2.688,527
2021-08-14T00:00:00.000Z,2.88,74.59,9.35,7.07,12.2,6.682,439
2021-08-15T00:00:00.000Z,0.95,20.39,5.47,2.38,11.25,5.101,465
2021-08-16T00:00:00.000Z,0.9,5.3,2.33,1.89,2.7,0.819,516
2021-08-17T00:00:00.000Z,1.5,9.57,2.27,2.04,2.6,0.951,540
2021-08-18T00:00:00.000Z,2.22,7.32,3.65,2.97,4.59,1.02,445
2021-08-19T00:00:00.000Z,3.58,10.63,5.32,4.55,6,1.061,539
2021-08-20T00:00:00.000Z,0.4,28.8,7.5,1.02,19.23,9.251,503
2021-08-21T00:00:00.000Z,0.6,61.47,2.1,1.3,2.83,3.075,545
2021-08-22T00:00:00.000Z,3.03,18.02,4.47,3.8,5.7,1.741,508
2021-08-23T00:00:00.000Z,4.53,15.27,6.57,6,8.69,2.089,542
2021-08-24T00:00:00.000Z,3.6,9.9,5.59,4.57,6.55,1.568,486
2021-08-25T00:00:00.000Z,8.38,24.75,13.3,10.82,16.52,3.966,527
2021-08-26T00:00:00.000Z,6.82,23.98,9.27,8.26,14.64,3.884,377
2021-08-27T00:00:00.000Z,4.34,26.8,11.39,5.93,13.6,4.298,410
2021-08-28T00:00:00.000Z,4.59,53.55,7.78,6.4,9.25,5.333,356
2021-08-29T00:00:00.000Z,3.25,15.85,8.9,4.84,10.27,3.154,380
2021-08-30T00:00:00.000Z,1.1,19.14,8.75,3.7,12,4.777,463
2021-08-31T00:00:00.000Z,3.6,51.85,7.42,5.97,9.4,5.914,398
2021-09-01T00:00:00.000Z,1.77,29.2,11.9,8.23,21.65,7.594,390
2021-09-02T00:00:00.000Z,4.38,79.38,12.68,6.22,16.55,6.466,378
2021-09-03T00:00:00.000Z,2.95,48.88,6.97,5.13,10.23,4.59,450
2021-09-04T00:00:00.000Z,3,33.47,8.5,6.93,10.95,3.816,543
2021-09-05T00:00:00.000Z,1.9,74.4,6.3,3.54,9.88,6.868,453
2021-09-06T00:00:00.000Z,3,22.27,4.43,3.84,6.2,2.082,468
2021-09-07T00:00:00.000Z,0.5,80.93,1.77,1.27,2.67,5.029,453
2021-09-08T00:00:00.000Z,0.7,44.7,2.27,1.5,6.57,5.673,573
2021-09-09T00:00:00.000Z,0.5,10.07,3.79,2.82,4.98,2.103,496
2021-09-10T00:00:00.000Z,0.3,10.07,2.27,1.33,4.09,1.828,557
2021-09-11T00:00:00.000Z,0.3,10.27,1.73,0.95,2.8,1.414,554
2021-09-12T00:00:00.000Z,0.98,27.45,2.63,1.6,5.09,4.129,546
2021-09-13T00:00:00.000Z,0.7,57.2,3.91,2.52,5.18,5.287,548
2021-09-14T00:00:00.000Z,0.5,11.57,2.49,1.6,4.15,2.025,572
2021-09-15T00:00:00.000Z,0.32,21.23,2.37,1.27,9.69,5.052,560
2021-09-16T00:00:00.000Z,0.9,16.95,2.46,1.82,4.03,1.603,552
2021-09-17T00:00:00.000Z,0.4,139.63,8.13,2.63,16.27,11.633,559
2021-09-18T00:00:00.000Z,0.2,8.02,1.45,1.02,1.8,0.753,544
2021-09-19T00:00:00.000Z,0.38,8.02,1.02,0.82,1.25,0.597,541
2021-09-20T00:00:00.000Z,0,11.85,0.5,0.35,0.8,0.855,547
2021-09-21T00:00:00.000Z,0,14.6,0.43,0.2,0.85,1.383,567
2021-09-22T00:00:00.000Z,0.1,4.82,0.7,0.5,1.3,0.841,542
2021-09-23T00:00:00.000Z,0.3,9.85,1.4,0.9,2.29,1.418,562
2021-09-24T00:00:00.000Z,0.6,10.88,1.97,1.1,3.38,2.146,558
2021-09-25T00:00:00.000Z,0.4,38.13,3.45,2.2,6.88,3.798,571
2021-09-26T00:00:00.000Z,0.2,8.52,1.42,0.75,3.7,1.881,547
2021-09-27T00:00:00.000Z,0.68,38.58,4.18,2.1,5.63,2.797,454
2021-09-28T00:00:00.000Z,0.3,25.63,1.83,0.82,6.87,3.899,557
2021-09-29T00:00:00.000Z,0,160.5,1.02,0.47,2,7.961,536
2021-09-30T00:00:00.000Z,0.3,19.05,2.22,1.05,4.34,3.279,541
2021-10-01T00:00:00.000Z,0.9,22.77,6.19,3.57,11.1,4.233,532
2021-10-02T00:00:00.000Z,0.7,51.22,3.45,2.1,5.84,6.025,541
2021-10-03T00:00:00.000Z,0,12.55,1.05,0.7,1.67,1.127,555
2021-10-04T00:00:00.000Z,0.2,38.7,2.5,1.58,3.55,2.829,559
2021-10-05T00:00:00.000Z,0,11.63,2.72,0.5,3.78,2.095,563
2021-10-06T00:00:00.000Z,0.3,33.54,2.6,1.55,4.47,2.579,562
2021-10-07T00:00:00.000Z,1.08,40.75,5.72,3.58,7.18,3.734,562
2021-10-08T00:00:00.000Z,1.14,78.8,6.1,3.97,13.99,9.025,560
2021-10-09T00:00:00.000Z,7.13,59.42,31.7,21.13,39.79,11.587,559
2021-10-10T00:00:00.000Z,0.4,38.88,1.6,1.08,2.4,5.743,570
2021-10-11T00:00:00.000Z,0.98,12.8,2.4,1.83,3.3,1.632,563
2021-10-12T00:00:00.000Z,1.12,26,2.7,1.9,4.45,3.862,555
2021-10-13T00:00:00.000Z,0.4,22.6,1.9,1.4,3.15,2.229,549
2021-10-14T00:00:00.000Z,0.4,26.67,8.75,4.46,12.28,5.74,549
2021-10-15T00:00:00.000Z,5.85,55.33,13.7,10.5,22.19,10.848,553
2021-10-16T00:00:00.000Z,5.8,137,38.44,25.95,56.2,28.077,558
2021-10-17T00:00:00.000Z,0.6,53.38,10.49,2.83,18.8,7.895,568
2021-10-18T00:00:00.000Z,3.1,68.43,9,7.6,17.73,6.961,551
2021-10-19T00:00:00.000Z,3.63,31.38,8.55,6.7,11.56,4.147,569
2021-10-20T00:00:00.000Z,1.3,51.13,5.95,2.71,10.99,6.493,525
2021-10-21T00:00:00.000Z,0.5,13.77,2.83,1.85,3.65,1.446,555
2021-10-22T00:00:00.000Z,0.43,19.77,2.06,1.3,5.09,2.733,558
2021-10-23T00:00:00.000Z,0.6,36.29,8.39,3.95,12.04,7.81,560
2021-10-24T00:00:00.000Z,0.6,60.53,7.14,4.22,15.2,8.117,548
2021-10-25T00:00:00.000Z,0.9,22.67,3.73,2.9,5.18,2.548,555
2021-10-26T00:00:00.000Z,0.3,51.33,7.38,2.2,10.98,5.81,558
2021-10-27T00:00:00.000Z,2.8,56.25,9.9,6.93,14.43,6.197,539
2021-10-28T00:00:00.000Z,1.38,40.22,9.77,5.09,19.37,9.453,531
2021-10-29T00:00:00.000Z,0.1,14.73,2.04,1.47,3.25,2.321,547
2021-10-30T00:00:00.000Z,0.4,21.6,2.6,1.5,4.57,2.09,565
