date,latitude,longitude,pm25
2020-12-12T00:00:00.000Z,41.5549,-8.4067,10.22
2020-12-13T00:00:00.000Z,41.5549,-8.4067,3.83
2020-12-14T00:00:00.000Z,41.5549,-8.4067,1.9
2020-12-16T00:00:00.000Z,41.5549,-8.4067,5.57
2020-12-17T00:00:00.000Z,41.5549,-8.4067,10.18
2020-12-18T00:00:00.000Z,41.5549,-8.4067,4.03
2020-12-19T00:00:00.000Z,41.5549,-8.4067,6.99
2020-12-20T00:00:00.000Z,41.5549,-8.4067,8.02
2020-12-21T00:00:00.000Z,41.5549,-8.4067,2.5
2020-12-22T00:00:00.000Z,41.5549,-8.4067,4.7
2020-12-23T00:00:00.000Z,41.5549,-8.4067,3.9
2020-12-24T00:00:00.000Z,41.5549,-8.4067,4.53
2020-12-25T00:00:00.000Z,41.5549,-8.4067,2.49
2020-12-26T00:00:00.000Z,41.5549,-8.4067,4.5
2020-12-27T00:00:00.000Z,41.5549,-8.4067,29.73
2020-12-28T00:00:00.000Z,41.5549,-8.4067,3.83
2020-12-29T00:00:00.000Z,41.5549,-8.4067,6.09
2020-12-30T00:00:00.000Z,41.5549,-8.4067,18.7
2020-12-31T00:00:00.000Z,41.5549,-8.4067,7.4
2021-01-01T00:00:00.000Z,41.5549,-8.4067,8.57
2021-01-02T00:00:00.000Z,41.5549,-8.4067,17.48
2021-01-03T00:00:00.000Z,41.5549,-8.4067,24.28
2021-01-04T00:00:00.000Z,41.5549,-8.4067,19.43
2021-01-05T00:00:00.000Z,41.5549,-8.4067,18.39
2021-01-06T00:00:00.000Z,41.5549,-8.4067,14.33
2021-01-07T00:00:00.000Z,41.5549,-8.4067,7.97
2021-01-08T00:00:00.000Z,41.5549,-8.4067,8.96
2021-01-09T00:00:00.000Z,41.5549,-8.4067,4.13
2021-01-10T00:00:00.000Z,41.5549,-8.4067,1.93
2021-01-11T00:00:00.000Z,41.5549,-8.4067,9.35
2021-01-12T00:00:00.000Z,41.5549,-8.4067,40.09
2021-01-13T00:00:00.000Z,41.5549,-8.4067,52.27
2021-01-14T00:00:00.000Z,41.5549,-8.4067,50.53
2021-01-15T00:00:00.000Z,41.5549,-8.4067,39.17
2021-01-16T00:00:00.000Z,41.5549,-8.4067,37.1
2021-01-17T00:00:00.000Z,41.5549,-8.4067,60.73
2021-01-18T00:00:00.000Z,41.5549,-8.4067,58.1
2021-01-19T00:00:00.000Z,41.5549,-8.4067,18.29
2021-01-20T00:00:00.000Z,41.5549,-8.4067,4.3
2021-01-21T00:00:00.000Z,41.5549,-8.4067,5.07
2021-01-22T00:00:00.000Z,41.5549,-8.4067,4.17
2021-01-23T00:00:00.000Z,41.5549,-8.4067,3.27
2021-01-24T00:00:00.000Z,41.5549,-8.4067,4.67
2021-01-25T00:00:00.000Z,41.5549,-8.4067,2.57
2021-01-26T00:00:00.000Z,41.5549,-8.4067,6.53
2021-01-27T00:00:00.000Z,41.5549,-8.4067,11.67
2021-01-28T00:00:00.000Z,41.5549,-8.4067,12.0
2021-01-29T00:00:00.000Z,41.5549,-8.4067,3.43
2021-01-30T00:00:00.000Z,41.5549,-8.4067,6.07
2021-01-31T00:00:00.000Z,41.5549,-8.4067,5.04
2021-02-01T00:00:00.000Z,41.5549,-8.4067,5.93
2021-02-02T00:00:00.000Z,41.5549,-8.4067,1.63
2021-02-03T00:00:00.000Z,41.5549,-8.4067,4.04
2021-02-04T00:00:00.000Z,41.5549,-8.4067,3.65
2021-02-05T00:00:00.000Z,41.5549,-8.4067,5.8
2021-02-06T00:00:00.000Z,41.5549,-8.4067,0.56
2021-02-07T00:00:00.000Z,41.5549,-8.4067,4.01
2021-02-08T00:00:00.000Z,41.5549,-8.4067,4.09
2021-02-09T00:00:00.000Z,41.5549,-8.4067,2.8
2021-02-10T00:00:00.000Z,41.5549,-8.4067,4.43
2021-02-11T00:00:00.000Z,41.5549,-8.4067,2.47
2021-02-12T00:00:00.000Z,41.5549,-8.4067,4.0
2021-02-13T00:00:00.000Z,41.5549,-8.4067,8.8
2021-02-14T00:00:00.000Z,41.5549,-8.4067,8.07
2021-02-15T00:00:00.000Z,41.5549,-8.4067,3.67
2021-02-16T00:00:00.000Z,41.5549,-8.4067,4.51
2021-02-17T00:00:00.000Z,41.5549,-8.4067,5.05
2021-02-18T00:00:00.000Z,41.5549,-8.4067,3.43
2021-02-19T00:00:00.000Z,41.5549,-8.4067,3.23
2021-02-20T00:00:00.000Z,41.5549,-8.4067,5.47
2021-02-21T00:00:00.000Z,41.5549,-8.4067,1.0
2021-02-22T00:00:00.000Z,41.5549,-8.4067,3.67
2021-02-23T00:00:00.000Z,41.5549,-8.4067,3.97
2021-02-24T00:00:00.000Z,41.5549,-8.4067,2.95
2021-02-25T00:00:00.000Z,41.5549,-8.4067,4.8
2021-02-26T00:00:00.000Z,41.5549,-8.4067,9.43
2021-02-27T00:00:00.000Z,41.5549,-8.4067,12.35
2021-02-28T00:00:00.000Z,41.5549,-8.4067,6.12
2021-03-01T00:00:00.000Z,41.5549,-8.4067,13.03
2021-03-02T00:00:00.000Z,41.5549,-8.4067,4.48
2021-03-03T00:00:00.000Z,41.5549,-8.4067,16.2
2021-03-04T00:00:00.000Z,41.5549,-8.4067,20.27
2021-03-05T00:00:00.000Z,41.5549,-8.4067,12.79
2021-03-06T00:00:00.000Z,41.5549,-8.4067,10.23
2021-03-07T00:00:00.000Z,41.5549,-8.4067,21.79
2021-03-08T00:00:00.000Z,41.5549,-8.4067,4.8
2021-03-09T00:00:00.000Z,41.5549,-8.4067,5.37
2021-03-10T00:00:00.000Z,41.5549,-8.4067,16.87
2021-03-11T00:00:00.000Z,41.5549,-8.4067,4.05
2021-03-12T00:00:00.000Z,41.5549,-8.4067,4.0
2021-03-13T00:00:00.000Z,41.5549,-8.4067,7.33
2021-03-14T00:00:00.000Z,41.5549,-8.4067,5.47
2021-03-15T00:00:00.000Z,41.5549,-8.4067,2.97
2021-03-16T00:00:00.000Z,41.5549,-8.4067,2.31
2021-03-17T00:00:00.000Z,41.5549,-8.4067,1.0
2021-03-18T00:00:00.000Z,41.5549,-8.4067,2.95
2021-03-19T00:00:00.000Z,41.5549,-8.4067,2.57
2021-03-20T00:00:00.000Z,41.5549,-8.4067,2.13
2021-03-21T00:00:00.000Z,41.5549,-8.4067,2.57
2021-03-22T00:00:00.000Z,41.5549,-8.4067,7.88
2021-03-23T00:00:00.000Z,41.5549,-8.4067,15.1
2021-04-06T00:00:00.000Z,41.5549,-8.4067,11.05
2021-04-07T00:00:00.000Z,41.5549,-8.4067,2.02
2021-04-08T00:00:00.000Z,41.5549,-8.4067,9.5
2021-04-09T00:00:00.000Z,41.5549,-8.4067,8.14
2021-04-10T00:00:00.000Z,41.5549,-8.4067,6.23
2021-04-11T00:00:00.000Z,41.5549,-8.4067,1.05
2021-04-12T00:00:00.000Z,41.5549,-8.4067,0.75
2021-04-13T00:00:00.000Z,41.5549,-8.4067,4.05
2021-04-14T00:00:00.000Z,41.5549,-8.4067,1.5
2021-04-15T00:00:00.000Z,41.5549,-8.4067,1.99
2021-04-16T00:00:00.000Z,41.5549,-8.4067,3.2
2021-04-17T00:00:00.000Z,41.5549,-8.4067,2.29
2021-04-18T00:00:00.000Z,41.5549,-8.4067,2.15
2021-04-19T00:00:00.000Z,41.5549,-8.4067,3.15
2021-04-20T00:00:00.000Z,41.5549,-8.4067,2.6
2021-04-21T00:00:00.000Z,41.5549,-8.4067,4.48
2021-04-22T00:00:00.000Z,41.5549,-8.4067,3.78
2021-04-23T00:00:00.000Z,41.5549,-8.4067,5.14
2021-04-24T00:00:00.000Z,41.5549,-8.4067,3.33
2021-04-25T00:00:00.000Z,41.5549,-8.4067,2.62
2021-04-26T00:00:00.000Z,41.5549,-8.4067,2.5
2021-04-27T00:00:00.000Z,41.5549,-8.4067,8.89
2021-04-28T00:00:00.000Z,41.5549,-8.4067,7.3
2021-04-29T00:00:00.000Z,41.5549,-8.4067,2.12
2021-04-30T00:00:00.000Z,41.5549,-8.4067,1.83
2021-05-01T00:00:00.000Z,41.5549,-8.4067,1.6
2021-05-02T00:00:00.000Z,41.5549,-8.4067,1.39
2021-05-03T00:00:00.000Z,41.5549,-8.4067,1.77
2021-05-04T00:00:00.000Z,41.5549,-8.4067,2.21
2021-05-05T00:00:00.000Z,41.5549,-8.4067,1.3
2021-05-06T00:00:00.000Z,41.5549,-8.4067,2.04
2021-05-07T00:00:00.000Z,41.5549,-8.4067,2.93
2021-05-08T00:00:00.000Z,41.5549,-8.4067,2.47
2021-05-09T00:00:00.000Z,41.5549,-8.4067,1.6
2021-05-10T00:00:00.000Z,41.5549,-8.4067,1.39
2021-05-11T00:00:00.000Z,41.5549,-8.4067,2.17
2021-05-12T00:00:00.000Z,41.5549,-8.4067,1.7
2021-05-13T00:00:00.000Z,41.5549,-8.4067,1.7
2021-05-14T00:00:00.000Z,41.5549,-8.4067,2.92
2021-05-15T00:00:00.000Z,41.5549,-8.4067,3.01
2021-05-16T00:00:00.000Z,41.5549,-8.4067,1.25
2021-05-17T00:00:00.000Z,41.5549,-8.4067,1.9
2021-05-18T00:00:00.000Z,41.5549,-8.4067,1.17
2021-05-19T00:00:00.000Z,41.5549,-8.4067,0.88
2021-05-20T00:00:00.000Z,41.5549,-8.4067,2.25
2021-05-21T00:00:00.000Z,41.5549,-8.4067,2.2
2021-05-22T00:00:00.000Z,41.5549,-8.4067,2.09
2021-05-23T00:00:00.000Z,41.5549,-8.4067,1.3
2021-05-24T00:00:00.000Z,41.5549,-8.4067,3.03
2021-05-25T00:00:00.000Z,41.5549,-8.4067,2.92
2021-05-26T00:00:00.000Z,41.5549,-8.4067,3.5
2021-05-27T00:00:00.000Z,41.5549,-8.4067,6.43
2021-06-04T00:00:00.000Z,41.5549,-8.4067,1.12
2021-06-05T00:00:00.000Z,41.5549,-8.4067,1.4
2021-06-06T00:00:00.000Z,41.5549,-8.4067,7.43
2021-06-07T00:00:00.000Z,41.5549,-8.4067,7.53
2021-06-08T00:00:00.000Z,41.5549,-8.4067,6.32
2021-06-09T00:00:00.000Z,41.5549,-8.4067,4.03
2021-06-10T00:00:00.000Z,41.5549,-8.4067,4.55
2021-06-11T00:00:00.000Z,41.5549,-8.4067,9.61
2021-06-12T00:00:00.000Z,41.5549,-8.4067,2.72
2021-06-13T00:00:00.000Z,41.5549,-8.4067,3.1
2021-06-23T00:00:00.000Z,41.5549,-8.4067,1.5
2021-06-24T00:00:00.000Z,41.5549,-8.4067,1.25
2021-06-25T00:00:00.000Z,41.5549,-8.4067,0.98
2021-06-26T00:00:00.000Z,41.5549,-8.4067,8.32
2021-06-27T00:00:00.000Z,41.5549,-8.4067,1.7
2021-06-28T00:00:00.000Z,41.5549,-8.4067,2.4
2021-06-29T00:00:00.000Z,41.5549,-8.4067,5.2
2021-06-30T00:00:00.000Z,41.5549,-8.4067,6.77
2021-07-01T00:00:00.000Z,41.5549,-8.4067,10.19
2021-07-02T00:00:00.000Z,41.5549,-8.4067,2.78
2021-07-03T00:00:00.000Z,41.5549,-8.4067,1.75
2021-07-04T00:00:00.000Z,41.5549,-8.4067,1.7
2021-07-05T00:00:00.000Z,41.5549,-8.4067,1.52
2021-07-06T00:00:00.000Z,41.5549,-8.4067,2.6
2021-07-07T00:00:00.000Z,41.5549,-8.4067,2.45
2021-07-08T00:00:00.000Z,41.5549,-8.4067,2.34
2021-07-09T00:00:00.000Z,41.5549,-8.4067,4.17
2021-07-10T00:00:00.000Z,41.5549,-8.4067,3.67
2021-07-11T00:00:00.000Z,41.5549,-8.4067,3.6
2021-07-12T00:00:00.000Z,41.5549,-8.4067,1.57
2021-07-13T00:00:00.000Z,41.5549,-8.4067,2.1
2021-07-14T00:00:00.000Z,41.5549,-8.4067,1.52
2021-07-15T00:00:00.000Z,41.5549,-8.4067,1.07
2021-07-16T00:00:00.000Z,41.5549,-8.4067,1.37
2021-07-17T00:00:00.000Z,41.5549,-8.4067,3.43
2021-07-18T00:00:00.000Z,41.5549,-8.4067,13.31
2021-07-19T00:00:00.000Z,41.5549,-8.4067,6.64
2021-07-20T00:00:00.000Z,41.5549,-8.4067,7.28
2021-07-21T00:00:00.000Z,41.5549,-8.4067,7.03
2021-07-22T00:00:00.000Z,41.5549,-8.4067,14.75
2021-07-23T00:00:00.000Z,41.5549,-8.4067,3.12
2021-07-24T00:00:00.000Z,41.5549,-8.4067,2.75
2021-07-25T00:00:00.000Z,41.5549,-8.4067,3.5
2021-07-26T00:00:00.000Z,41.5549,-8.4067,5.28
2021-07-27T00:00:00.000Z,41.5549,-8.4067,6.68
2021-07-28T00:00:00.000Z,41.5549,-8.4067,3.08
2021-07-29T00:00:00.000Z,41.5549,-8.4067,4.5
2021-07-30T00:00:00.000Z,41.5549,-8.4067,3.5
2021-07-31T00:00:00.000Z,41.5549,-8.4067,2.4
2021-08-01T00:00:00.000Z,41.5549,-8.4067,9.28
2021-08-02T00:00:00.000Z,41.5549,-8.4067,2.67
2021-08-03T00:00:00.000Z,41.5549,-8.4067,3.5
2021-08-04T00:00:00.000Z,41.5549,-8.4067,0.75
2021-08-05T00:00:00.000Z,41.5549,-8.4067,5.09
2021-08-06T00:00:00.000Z,41.5549,-8.4067,1.3
2021-08-07T00:00:00.000Z,41.5549,-8.4067,1.7
2021-08-08T00:00:00.000Z,41.5549,-8.4067,1.3
2021-08-09T00:00:00.000Z,41.5549,-8.4067,2.49
2021-08-10T00:00:00.000Z,41.5549,-8.4067,5.13
2021-08-11T00:00:00.000Z,41.5549,-8.4067,6.9
2021-08-12T00:00:00.000Z,41.5549,-8.4067,7.37
2021-08-13T00:00:00.000Z,41.5549,-8.4067,7.72
2021-08-14T00:00:00.000Z,41.5549,-8.4067,9.35
2021-08-15T00:00:00.000Z,41.5549,-8.4067,5.47
2021-08-16T00:00:00.000Z,41.5549,-8.4067,2.33
2021-08-17T00:00:00.000Z,41.5549,-8.4067,2.27
2021-08-18T00:00:00.000Z,41.5549,-8.4067,3.65
2021-08-19T00:00:00.000Z,41.5549,-8.4067,5.32
2021-08-20T00:00:00.000Z,41.5549,-8.4067,7.5
2021-08-21T00:00:00.000Z,41.5549,-8.4067,2.1
2021-08-22T00:00:00.000Z,41.5549,-8.4067,4.47
2021-08-23T00:00:00.000Z,41.5549,-8.4067,6.57
2021-08-24T00:00:00.000Z,41.5549,-8.4067,5.59
2021-08-25T00:00:00.000Z,41.5549,-8.4067,13.3
2021-08-26T00:00:00.000Z,41.5549,-8.4067,9.27
2021-08-27T00:00:00.000Z,41.5549,-8.4067,11.39
2021-08-28T00:00:00.000Z,41.5549,-8.4067,7.78
2021-08-29T00:00:00.000Z,41.5549,-8.4067,8.9
2021-08-30T00:00:00.000Z,41.5549,-8.4067,8.75
2021-08-31T00:00:00.000Z,41.5549,-8.4067,7.42
2021-09-01T00:00:00.000Z,41.5549,-8.4067,11.9
2021-09-02T00:00:00.000Z,41.5549,-8.4067,12.68
2021-09-03T00:00:00.000Z,41.5549,-8.4067,6.97
2021-09-04T00:00:00.000Z,41.5549,-8.4067,8.5
2021-09-05T00:00:00.000Z,41.5549,-8.4067,6.3
2021-09-06T00:00:00.000Z,41.5549,-8.4067,4.43
2021-09-07T00:00:00.000Z,41.5549,-8.4067,1.77
2021-09-08T00:00:00.000Z,41.5549,-8.4067,2.27
2021-09-09T00:00:00.000Z,41.5549,-8.4067,3.79
2021-09-10T00:00:00.000Z,41.5549,-8.4067,2.27
2021-09-11T00:00:00.000Z,41.5549,-8.4067,1.73
2021-09-12T00:00:00.000Z,41.5549,-8.4067,2.63
2021-09-13T00:00:00.000Z,41.5549,-8.4067,3.91
2021-09-14T00:00:00.000Z,41.5549,-8.4067,2.49
2021-09-15T00:00:00.000Z,41.5549,-8.4067,2.37
2021-09-16T00:00:00.000Z,41.5549,-8.4067,2.46
2021-09-17T00:00:00.000Z,41.5549,-8.4067,8.13
2021-09-18T00:00:00.000Z,41.5549,-8.4067,1.45
2021-09-19T00:00:00.000Z,41.5549,-8.4067,1.02
2021-09-20T00:00:00.000Z,41.5549,-8.4067,0.5
2021-09-21T00:00:00.000Z,41.5549,-8.4067,0.43
2021-09-22T00:00:00.000Z,41.5549,-8.4067,0.7
2021-09-23T00:00:00.000Z,41.5549,-8.4067,1.4
2021-09-24T00:00:00.000Z,41.5549,-8.4067,1.97
2021-09-25T00:00:00.000Z,41.5549,-8.4067,3.45
2021-09-26T00:00:00.000Z,41.5549,-8.4067,1.42
2021-09-27T00:00:00.000Z,41.5549,-8.4067,4.18
2021-09-28T00:00:00.000Z,41.5549,-8.4067,1.83
2021-09-29T00:00:00.000Z,41.5549,-8.4067,1.02
2021-09-30T00:00:00.000Z,41.5549,-8.4067,2.22
2021-10-01T00:00:00.000Z,41.5549,-8.4067,6.19
2021-10-02T00:00:00.000Z,41.5549,-8.4067,3.45
2021-10-03T00:00:00.000Z,41.5549,-8.4067,1.05
2021-10-04T00:00:00.000Z,41.5549,-8.4067,2.5
2021-10-05T00:00:00.000Z,41.5549,-8.4067,2.72
2021-10-06T00:00:00.000Z,41.5549,-8.4067,2.6
2021-10-07T00:00:00.000Z,41.5549,-8.4067,5.72
2021-10-08T00:00:00.000Z,41.5549,-8.4067,6.1
2021-10-09T00:00:00.000Z,41.5549,-8.4067,31.7
2021-10-10T00:00:00.000Z,41.5549,-8.4067,1.6
2021-10-11T00:00:00.000Z,41.5549,-8.4067,2.4
2021-10-12T00:00:00.000Z,41.5549,-8.4067,2.7
2021-10-13T00:00:00.000Z,41.5549,-8.4067,1.9
2021-10-14T00:00:00.000Z,41.5549,-8.4067,8.75
2021-10-15T00:00:00.000Z,41.5549,-8.4067,13.7
2021-10-16T00:00:00.000Z,41.5549,-8.4067,38.44
2021-10-17T00:00:00.000Z,41.5549,-8.4067,10.49
2021-10-18T00:00:00.000Z,41.5549,-8.4067,9.0
2021-10-19T00:00:00.000Z,41.5549,-8.4067,8.55
2021-10-20T00:00:00.000Z,41.5549,-8.4067,5.95
2021-10-21T00:00:00.000Z,41.5549,-8.4067,2.83
2021-10-22T00:00:00.000Z,41.5549,-8.4067,2.06
2021-10-23T00:00:00.000Z,41.5549,-8.4067,8.39
2021-10-24T00:00:00.000Z,41.5549,-8.4067,7.14
2021-10-25T00:00:00.000Z,41.5549,-8.4067,3.73
2021-10-26T00:00:00.000Z,41.5549,-8.4067,7.38
2021-10-27T00:00:00.000Z,41.5549,-8.4067,9.9
2021-10-28T00:00:00.000Z,41.5549,-8.4067,9.77
2021-10-29T00:00:00.000Z,41.5549,-8.4067,2.04
2021-10-30T00:00:00.000Z,41.5549,-8.4067,2.6
2021-10-31T00:00:00.000Z,41.5549,-8.4067,2.42
2021-11-01T00:00:00.000Z,41.5549,-8.4067,0.95
2021-11-02T00:00:00.000Z,41.5549,-8.4067,3.87
2021-11-03T00:00:00.000Z,41.5549,-8.4067,5.95
2021-11-04T00:00:00.000Z,41.5549,-8.4067,4.0
2021-11-05T00:00:00.000Z,41.5549,-8.4067,1.77
2021-11-06T00:00:00.000Z,41.5549,-8.4067,3.03
2021-11-07T00:00:00.000Z,41.5549,-8.4067,11.14
2021-11-08T00:00:00.000Z,41.5549,-8.4067,12.15
2021-11-09T00:00:00.000Z,41.5549,-8.4067,19.52
2021-11-10T00:00:00.000Z,41.5549,-8.4067,18.67
2021-11-11T00:00:00.000Z,41.5549,-8.4067,29.08
2021-11-12T00:00:00.000Z,41.5549,-8.4067,30.97
2021-11-13T00:00:00.000Z,41.5549,-8.4067,19.69
2021-11-14T00:00:00.000Z,41.5549,-8.4067,22.57
2021-11-15T00:00:00.000Z,41.5549,-8.4067,13.65
2021-11-16T00:00:00.000Z,41.5549,-8.4067,5.3
2021-11-17T00:00:00.000Z,41.5549,-8.4067,6.1
2021-11-18T00:00:00.000Z,41.5549,-8.4067,0.93
2021-11-19T00:00:00.000Z,41.5549,-8.4067,2.0
2021-11-20T00:00:00.000Z,41.5549,-8.4067,3.4
2021-11-21T00:00:00.000Z,41.5549,-8.4067,21.7
2021-11-22T00:00:00.000Z,41.5549,-8.4067,1.4
2021-11-23T00:00:00.000Z,41.5549,-8.4067,1.9
2021-11-24T00:00:00.000Z,41.5549,-8.4067,5.12
2021-11-25T00:00:00.000Z,41.5549,-8.4067,5.7
2021-11-26T00:00:00.000Z,41.5549,-8.4067,1.87
2021-11-27T00:00:00.000Z,41.5549,-8.4067,3.09
2021-11-28T00:00:00.000Z,41.5549,-8.4067,5.5
2021-11-29T00:00:00.000Z,41.5549,-8.4067,4.33
2021-11-30T00:00:00.000Z,41.5549,-8.4067,27.97
2021-12-01T00:00:00.000Z,41.5549,-8.4067,23.62
2021-12-02T00:00:00.000Z,41.5549,-8.4067,2.85
2021-12-03T00:00:00.000Z,41.5549,-8.4067,5.87
2021-12-04T00:00:00.000Z,41.5549,-8.4067,3.77
2021-12-05T00:00:00.000Z,41.5549,-8.4067,3.53
2021-12-06T00:00:00.000Z,41.5549,-8.4067,7.7
2021-12-07T00:00:00.000Z,41.5549,-8.4067,3.93
2021-12-08T00:00:00.000Z,41.5549,-8.4067,2.47
2021-12-09T00:00:00.000Z,41.5549,-8.4067,4.13
2021-12-10T00:00:00.000Z,41.5549,-8.4067,3.55
2021-12-11T00:00:00.000Z,41.5549,-8.4067,24.27
2021-12-12T00:00:00.000Z,41.5549,-8.4067,22.6
2021-12-13T00:00:00.000Z,41.5549,-8.4067,3.4
2021-12-14T00:00:00.000Z,41.5549,-8.4067,1.63
2021-12-16T00:00:00.000Z,41.5549,-8.4067,19.1
2021-12-17T00:00:00.000Z,41.5549,-8.4067,20.3
2021-12-18T00:00:00.000Z,41.5549,-8.4067,21.97
2021-12-19T00:00:00.000Z,41.5549,-8.4067,4.0
2021-12-20T00:00:00.000Z,41.5549,-8.4067,3.37
2021-12-21T00:00:00.000Z,41.5549,-8.4067,2.1
2021-12-22T00:00:00.000Z,41.5549,-8.4067,1.8
2021-12-23T00:00:00.000Z,41.5549,-8.4067,4.18
2021-12-24T00:00:00.000Z,41.5549,-8.4067,3.03
2021-12-25T00:00:00.000Z,41.5549,-8.4067,2.83
2021-12-26T00:00:00.000Z,41.5549,-8.4067,3.91
2021-12-27T00:00:00.000Z,41.5549,-8.4067,8.93
2021-12-28T00:00:00.000Z,41.5549,-8.4067,6.19
2021-12-29T00:00:00.000Z,41.5549,-8.4067,3.38
2021-12-30T00:00:00.000Z,41.5549,-8.4067,14.07
2021-12-31T00:00:00.000Z,41.5549,-8.4067,6.51
2022-01-01T00:00:00.000Z,41.5549,-8.4067,2.29
2022-01-02T00:00:00.000Z,41.5549,-8.4067,3.2
2022-01-03T00:00:00.000Z,41.5549,-8.4067,13.33
2022-01-04T00:00:00.000Z,41.5549,-8.4067,3.57
2022-01-05T00:00:00.000Z,41.5549,-8.4067,12.87
2022-01-06T00:00:00.000Z,41.5549,-8.4067,17.5
2022-01-07T00:00:00.000Z,41.5549,-8.4067,9.69
2022-01-08T00:00:00.000Z,41.5549,-8.4067,24.72
2022-01-09T00:00:00.000Z,41.5549,-8.4067,15.3
2022-01-10T00:00:00.000Z,41.5549,-8.4067,9.23
2022-01-11T00:00:00.000Z,41.5549,-8.4067,19.23
2022-01-12T00:00:00.000Z,41.5549,-8.4067,1.3
2022-01-13T00:00:00.000Z,41.5549,-8.4067,3.55
2022-01-14T00:00:00.000Z,41.5549,-8.4067,3.72
2022-01-15T00:00:00.000Z,41.5549,-8.4067,8.69
2022-01-16T00:00:00.000Z,41.5549,-8.4067,5.4
2022-01-17T00:00:00.000Z,41.5549,-8.4067,13.57
2022-01-18T00:00:00.000Z,41.5549,-8.4067,10.0
2022-01-19T00:00:00.000Z,41.5549,-8.4067,22.2
2022-01-20T00:00:00.000Z,41.5549,-8.4067,16.93
2022-01-21T00:00:00.000Z,41.5549,-8.4067,2.31
2022-01-22T00:00:00.000Z,41.5549,-8.4067,3.3
2022-01-23T00:00:00.000Z,41.5549,-8.4067,6.42
2022-01-24T00:00:00.000Z,41.5549,-8.4067,27.57
2022-01-25T00:00:00.000Z,41.5549,-8.4067,12.4
2022-01-26T00:00:00.000Z,41.5549,-8.4067,4.2
2022-01-27T00:00:00.000Z,41.5549,-8.4067,10.47
2022-01-28T00:00:00.000Z,41.5549,-8.4067,5.8
2022-01-29T00:00:00.000Z,41.5549,-8.4067,9.32
2022-01-30T00:00:00.000Z,41.5549,-8.4067,10.9
2022-01-31T00:00:00.000Z,41.5549,-8.4067,20.77
2022-02-01T00:00:00.000Z,41.5549,-8.4067,12.8
2022-02-02T00:00:00.000Z,41.5549,-8.4067,3.4
2022-02-03T00:00:00.000Z,41.5549,-8.4067,21.37
2022-02-04T00:00:00.000Z,41.5549,-8.4067,21.0
2022-02-05T00:00:00.000Z,41.5549,-8.4067,6.43
2022-02-06T00:00:00.000Z,41.5549,-8.4067,4.67
2022-02-07T00:00:00.000Z,41.5549,-8.4067,5.93
2022-02-08T00:00:00.000Z,41.5549,-8.4067,2.63
2022-02-09T00:00:00.000Z,41.5549,-8.4067,14.46
2022-02-10T00:00:00.000Z,41.5549,-8.4067,20.23
2022-02-11T00:00:00.000Z,41.5549,-8.4067,21.42
2022-02-14T00:00:00.000Z,41.5549,-8.4067,6.67
2022-02-15T00:00:00.000Z,41.5549,-8.4067,12.03
2022-02-16T00:00:00.000Z,41.5549,-8.4067,9.52
2022-02-17T00:00:00.000Z,41.5549,-8.4067,5.13
2022-02-18T00:00:00.000Z,41.5549,-8.4067,3.33
2022-02-19T00:00:00.000Z,41.5549,-8.4067,1.57
