date,min,max,median,q1,q3,stdev,count
2022-08-09T00:00:00.000Z,3,23.8,11.6,8,16.5,5.55,652
2022-08-10T00:00:00.000Z,5.4,23.7,11.1,7.6,17.8,4.991,643
2022-08-11T00:00:00.000Z,2.4,20.7,11.1,6.15,14.6,4.723,649
2022-08-12T00:00:00.000Z,1.3,20.8,4.9,3.6,8,2.862,630
2022-08-13T00:00:00.000Z,0,23.9,7.6,4.9,10.19,4.406,654
2022-08-14T00:00:00.000Z,0.8,21.7,7.3,3.8,9.55,3.565,645
2022-08-15T00:00:00.000Z,4.6,19.2,10.7,7,15.65,4.479,625
2022-08-16T00:00:00.000Z,0,17.6,0.2,0.1,0.4,2.478,253
2022-08-17T00:00:00.000Z,0,3.6,0.2,0.1,0.6,0.524,380
2022-08-18T00:00:00.000Z,0,3.2,0.2,0.1,0.5,0.394,354
2022-08-19T00:00:00.000Z,0,10.2,0.2,0.05,1.95,1.909,109
2022-08-20T00:00:00.000Z,0,10.3,0.3,0.1,0.9,1.414,236
2022-08-21T00:00:00.000Z,0,47.7,2.4,0.4,3.6,10.708,391
2022-08-22T00:00:00.000Z,0,34.3,7.8,2.5,24.8,11.701,451
2022-08-23T00:00:00.000Z,0,6.1,1.9,0.35,2.6,1.326,165
2022-08-24T00:00:00.000Z,0.1,11.2,3.5,1.8,5.9,2.442,635
2022-08-25T00:00:00.000Z,0,31.9,5.8,3.1,15.8,8.767,642
2022-08-26T00:00:00.000Z,0,18.7,5.3,2.1,7.1,3.282,627
2022-08-27T00:00:00.000Z,4.6,25.8,7.7,6.4,9.19,2.63,631
2022-08-28T00:00:00.000Z,0,21.1,5.6,1.7,9.85,4.84,625
2022-08-29T00:00:00.000Z,0,16.5,3.7,2,6.5,2.995,607
2022-08-30T00:00:00.000Z,0,15.2,2.4,0.4,3.8,2.377,499
2022-08-31T00:00:00.000Z,0,7.1,1,0.4,1.7,1.091,579
2022-09-01T00:00:00.000Z,0,23,5.25,1.6,8.7,5.963,378
2022-09-02T00:00:00.000Z,0,15,0.4,0.1,1.5,2.24,315
2022-09-03T00:00:00.000Z,0,24.9,2.4,0.9,3.9,4.077,409
2022-09-04T00:00:00.000Z,0,10.9,0.6,0.2,2.2,1.366,432
2022-09-05T00:00:00.000Z,0,11.1,0.9,0.4,2.1,1.582,543
2022-09-06T00:00:00.000Z,0,20.2,0.8,0.1,1.6,1.721,234
2022-09-07T00:00:00.000Z,0,8.4,4.2,2.9,5.3,1.957,224
2022-09-14T00:00:00.000Z,0,6.5,0.2,0.1,0.9,1.063,39
2022-09-15T00:00:00.000Z,0,20.8,0.4,0,14.9,8.198,11
2022-09-16T00:00:00.000Z,2.1,20.9,5.5,3.6,6.9,4.827,229
2022-09-17T00:00:00.000Z,0,21.2,3.6,0.6,5.8,3.702,408
2022-09-18T00:00:00.000Z,0,12.3,1.8,0.8,4,2.15,537
2022-09-19T00:00:00.000Z,0,83.5,5.5,3.6,10.5,7.123,595
2022-09-20T00:00:00.000Z,5.8,27.2,18,11.7,19.5,4.916,597
2022-09-21T00:00:00.000Z,6.2,32.7,21.6,17.3,23.3,5.641,570
2022-09-22T00:00:00.000Z,21,31.8,24.7,23.8,26.3,2.189,226
2022-09-28T00:00:00.000Z,0,2.3,0.1,0,0.9,0.714,17
2022-09-29T00:00:00.000Z,0,1.8,0.05,0,0.1,0.53,10
2022-09-30T00:00:00.000Z,0,3.2,0.1,0,0.95,1.042,16
2022-10-01T00:00:00.000Z,0,9.6,2.2,0.4,4,2.313,291
2022-10-02T00:00:00.000Z,0,39.2,1.8,0.9,3.2,2.944,492
2022-10-03T00:00:00.000Z,0,33.2,3.4,1.1,6.6,4.909,418
2022-10-04T00:00:00.000Z,0.9,53.1,8.35,5.6,14.75,6.895,648
2022-10-05T00:00:00.000Z,0,23.3,7,1.6,13.2,6.06,545
2022-10-06T00:00:00.000Z,0,27.6,3.3,1.3,12.2,7.601,550
2022-10-07T00:00:00.000Z,2,53.6,14.25,6.6,22,8.892,626
2022-10-08T00:00:00.000Z,4.2,50.2,16.89,8,21.05,7.008,649
2022-10-09T00:00:00.000Z,0,23.3,6.45,2.8,20.8,8.976,612
2022-10-10T00:00:00.000Z,0,51.5,4.7,1,25.3,12.358,527
2022-10-11T00:00:00.000Z,0,28.2,6.6,4.4,15.4,6.934,562
2022-10-12T00:00:00.000Z,0.5,18,4.5,3.1,6.5,2.565,618
2022-10-13T00:00:00.000Z,0,30.7,10.1,6.7,17.9,7.587,574
2022-10-14T00:00:00.000Z,0,35.3,2.8,1.1,6.7,5.977,519
2022-10-15T00:00:00.000Z,0,110.7,10.85,3.5,23.5,13.648,646
2022-10-16T00:00:00.000Z,0,5,0.3,0.1,0.8,0.972,182
2022-10-17T00:00:00.000Z,0,33.2,6.65,3.1,21.6,9.354,526
2022-10-18T00:00:00.000Z,0,29.6,4.4,3.3,5.9,3.008,442
2022-10-21T00:00:00.000Z,0,6.2,0.5,0.1,1.1,0.82,382
2022-10-22T00:00:00.000Z,0,3,0.2,0.1,0.6,0.659,160
2022-10-23T00:00:00.000Z,0,6.3,0.1,0,0.4,0.832,134
2022-10-24T00:00:00.000Z,0,29.9,3,1.1,4.3,5.216,519
2022-10-25T00:00:00.000Z,0,3.7,0.1,0,0.4,0.516,228
2022-10-26T00:00:00.000Z,0,13,1.1,0.3,2.4,1.719,395
2022-10-27T00:00:00.000Z,0,13,1.3,0.5,2.4,2.187,473
2022-10-28T00:00:00.000Z,0,7.7,1.7,0.6,3.45,1.66,361
2022-10-29T00:00:00.000Z,0,50.9,2.4,0.8,6.45,6.654,536
2022-10-30T00:00:00.000Z,0,31.7,6.6,1.5,17.89,8.935,407
2022-10-31T00:00:00.000Z,0,31,3.8,1.25,6.7,6.256,301
2022-11-01T00:00:00.000Z,0,42.9,4.9,1,15.4,9.425,514
2022-11-02T00:00:00.000Z,0,68.7,6.2,2.54,25.75,12.333,569
2022-11-03T00:00:00.000Z,0,21.2,2.1,0.6,5.05,4.065,324
2022-11-04T00:00:00.000Z,0,87.3,5.4,0.7,17.25,13.861,489
2022-11-05T00:00:00.000Z,0,141.2,9.2,4.59,28.2,23.56,654
2022-11-06T00:00:00.000Z,0,111.5,13.1,4.7,23.6,14.516,663
2022-11-07T00:00:00.000Z,0,82.7,12.8,6.7,21.7,11.983,639
2022-11-08T00:00:00.000Z,0,37.5,1,0.1,4.75,7.065,349
2022-11-09T00:00:00.000Z,0,28.5,3.2,0.8,11.1,6.849,514
2022-11-10T00:00:00.000Z,0,86.4,5.1,1.1,23.05,17.072,576
2022-11-11T00:00:00.000Z,0,106.3,5.2,1.5,13.3,10.385,638
2022-11-12T00:00:00.000Z,0,267.2,23.5,3.3,55.9,39.497,522
2022-11-13T00:00:00.000Z,0,46.7,7.1,2.9,14.9,8.143,555
2022-11-14T00:00:00.000Z,0,54.6,4.2,1.1,6.5,5.431,407
2022-11-15T00:00:00.000Z,0,24,1.14,0.1,4.5,4.173,214
2022-11-16T00:00:00.000Z,0,30.4,0.1,0,1.6,5.545,30
2022-11-17T00:00:00.000Z,0,132.2,4.65,0.9,8.3,11.271,234
2022-11-18T00:00:00.000Z,0,52.8,3.9,0.6,25.4,14.976,310
2022-11-19T00:00:00.000Z,0,39.9,10.4,3.6,22.6,10.514,599
2022-11-20T00:00:00.000Z,0,31.6,3.4,0.8,8.65,7.402,429
2022-11-21T00:00:00.000Z,0,49.6,0.5,0.1,10.6,12.046,189
2022-11-22T00:00:00.000Z,0,32.5,3.8,0.5,6.9,5.434,271
2022-11-23T00:00:00.000Z,0,90,4.25,0.4,23.6,14.09,374
2022-11-24T00:00:00.000Z,0,34.8,3.7,1.2,9.9,7.658,366
2022-11-25T00:00:00.000Z,0,78.4,13,1,28.9,17.152,491
2022-11-26T00:00:00.000Z,0,93.1,10.3,2.25,39.6,20.372,556
2022-11-27T00:00:00.000Z,0,149.2,12.4,3.9,22.7,13.8,666
2022-11-28T00:00:00.000Z,0,91.6,5.75,2.7,30,21.247,586
2022-11-29T00:00:00.000Z,0,143.8,13.1,6.5,36.4,22.682,666
2022-11-30T00:00:00.000Z,0,60.3,7.1,2,26.9,14.717,629
2022-12-01T00:00:00.000Z,0,176.8,21.1,4.3,36.54,28.087,432
2022-12-02T00:00:00.000Z,0,97.3,3.9,1.1,30,20.82,580
2022-12-03T00:00:00.000Z,0,205.2,9.4,4.3,39.9,32.478,655
2022-12-04T00:00:00.000Z,2.6,93.9,24.2,18.5,32.2,14.414,677
2022-12-05T00:00:00.000Z,0,98.1,12.6,3.4,31.2,19.89,483
2022-12-06T00:00:00.000Z,0,157.9,20.9,6.95,41.65,26.224,664
2022-12-07T00:00:00.000Z,0,141.8,9.3,2.95,23.65,15.184,629
2022-12-08T00:00:00.000Z,0,39.8,18.2,4.4,26.7,11.351,395
2022-12-09T00:00:00.000Z,0,26.2,2.85,0.6,5.95,5.775,416
2022-12-10T00:00:00.000Z,0,71.4,23.8,11.45,32.4,14.305,436
2022-12-11T00:00:00.000Z,0,55.7,20.8,2.6,30.8,15.723,382
2022-12-12T00:00:00.000Z,0,18.6,0.5,0.2,0.9,3.119,415
2022-12-13T00:00:00.000Z,0,22.7,0.85,0.1,3.6,4.062,420
2022-12-14T00:00:00.000Z,0,33.8,1.6,0.5,12.4,8.85,446
2022-12-15T00:00:00.000Z,0,35.3,2.9,0.8,11.6,8.01,602
2022-12-16T00:00:00.000Z,0,83,18.89,2.5,26.95,18.704,281
2022-12-17T00:00:00.000Z,0,54.1,15.3,4.8,25.9,13.095,606
2022-12-18T00:00:00.000Z,0,24.4,0.8,0.2,2.35,4.672,456
2022-12-19T00:00:00.000Z,0,19,2.8,0.9,4.3,2.493,422
2022-12-20T00:00:00.000Z,0,24.6,0.25,0.1,0.8,2.87,114
2022-12-21T00:00:00.000Z,0,5.9,0.4,0.1,0.8,0.843,309
2022-12-22T00:00:00.000Z,0,9.5,0.4,0.1,2.04,1.642,177
2022-12-23T00:00:00.000Z,0,6.1,1.1,0.5,2,0.969,577
2022-12-24T00:00:00.000Z,0,20.9,2.04,0.55,3.9,3.395,456
2022-12-25T00:00:00.000Z,0,30.9,3.9,1,6.3,6.451,414
2022-12-26T00:00:00.000Z,0,47.6,7.8,1.2,21.7,12.184,483
2022-12-27T00:00:00.000Z,6.9,96.5,26.1,21.65,33.45,13.521,645
2022-12-28T00:00:00.000Z,0,60,19.64,3.1,26.3,13.358,468
2022-12-29T00:00:00.000Z,0,43.1,7.65,0.6,20.1,10.593,124
2022-12-30T00:00:00.000Z,0,4.2,0.8,0.4,1.5,0.821,275
2022-12-31T00:00:00.000Z,0,32,1.9,1.1,3.7,5.442,590
2023-01-01T00:00:00.000Z,0,35.4,2.1,0.4,15.7,9.873,411
2023-01-02T00:00:00.000Z,0,121.4,7.3,2.7,26.9,21.751,563
2023-01-03T00:00:00.000Z,0,132.9,11,3,33.29,22.308,602
2023-01-04T00:00:00.000Z,0,112.1,18.8,6.1,25.8,18.472,667
2023-01-05T00:00:00.000Z,0,142.6,18.25,6.9,37.25,25.152,660
2023-01-06T00:00:00.000Z,16.5,59.9,25.9,22.3,31.5,6.641,626
2023-01-07T00:00:00.000Z,0,33,4.2,0.3,9.69,7.577,375
2023-01-08T00:00:00.000Z,0,22.1,0.3,0.1,1.3,2.758,163
2023-01-09T00:00:00.000Z,0,123.6,6.6,0.4,36.54,24.693,397
2023-01-10T00:00:00.000Z,0,38.4,10.8,5.3,20.3,8.958,596
2023-01-11T00:00:00.000Z,0,69,8.5,3.8,22.7,13.764,243
2023-01-12T00:00:00.000Z,2.2,87.6,21.6,13.3,50.15,21.734,677
2023-01-13T00:00:00.000Z,1.1,131.6,21.8,7.15,37.7,21.47,653
2023-01-14T00:00:00.000Z,0,37.6,13.4,7.7,19.6,8.161,639
2023-01-15T00:00:00.000Z,0,125.8,1.5,0.2,5.95,13.704,181
2023-01-16T00:00:00.000Z,0,3.9,0.1,0,0.2,0.726,52
2023-01-17T00:00:00.000Z,0,2,0.1,0,0.6,0.49,22
2023-01-18T00:00:00.000Z,0,54.4,9.55,1.1,21.55,12.337,192
2023-01-19T00:00:00.000Z,0,76,21.8,14.3,25.3,11.936,403
2023-01-20T00:00:00.000Z,0,4.2,0.75,0.3,1.3,0.934,138
2023-01-21T00:00:00.000Z,0,29.7,4.3,1.14,12.5,7.466,277
2023-01-22T00:00:00.000Z,0,52.5,5.2,0.6,20.7,12.491,447
2023-01-23T00:00:00.000Z,0,73.5,4.09,1.9,9.65,8.614,605
2023-01-24T00:00:00.000Z,0,43.6,4.2,0.4,10.8,8.362,575
2023-01-25T00:00:00.000Z,0,155.2,9.94,4.3,20.39,19.446,646
2023-01-26T00:00:00.000Z,0,33,1.7,0.8,3.7,5.512,617
2023-01-27T00:00:00.000Z,0,15.3,0.8,0.15,2.8,2.62,204
2023-01-28T00:00:00.000Z,0,18.8,2,0.5,4,2.626,355
2023-01-29T00:00:00.000Z,0,160.3,4,0.5,26.5,19.096,511
2023-01-30T00:00:00.000Z,0.2,174.7,13.5,4.9,27.95,26.436,672
2023-01-31T00:00:00.000Z,3.4,153,23.8,14.75,32.45,23.383,629
2023-02-01T00:00:00.000Z,3.2,277.6,24.7,14.3,34.4,28.004,659
2023-02-02T00:00:00.000Z,0,195.3,11.65,4.5,28.4,30.98,658
2023-02-03T00:00:00.000Z,0,126.3,18.8,7.5,29.5,18.095,670
2023-02-04T00:00:00.000Z,1.6,137.1,26.35,21,31.7,20.209,658
2023-02-05T00:00:00.000Z,6.3,80.1,19.3,12.7,25.4,9.59,673
2023-02-06T00:00:00.000Z,0,84,14.2,7.5,21.05,9.898,529
2023-02-07T00:00:00.000Z,1.2,42.4,15.3,7.7,23.4,9.066,634
2023-02-08T00:00:00.000Z,0,81.7,5.6,2.2,18.6,13.644,630
2023-02-09T00:00:00.000Z,0,96.2,4.2,1.1,18.89,13.892,530
2023-02-10T00:00:00.000Z,0,95.7,8.9,2.8,20.7,10.841,605
2023-02-11T00:00:00.000Z,0.6,53.6,6.2,3.5,20.8,10.165,643
2023-02-12T00:00:00.000Z,0,153,5,1.2,13.8,9.719,610
2023-02-13T00:00:00.000Z,0.6,110.9,5.85,3.7,21.3,17.885,606
2023-02-14T00:00:00.000Z,0.5,94,5.7,3.7,17.39,16.676,639
2023-02-15T00:00:00.000Z,0,29.9,4.5,2.9,8.9,5.343,634
2023-02-16T00:00:00.000Z,3.7,105.3,17.95,7.95,22.45,14.229,644
2023-02-17T00:00:00.000Z,0,215.9,13.55,5.45,26.5,21.152,652
2023-02-18T00:00:00.000Z,0.5,75.3,7.8,5.4,17.7,8.851,643
2023-02-19T00:00:00.000Z,3.6,404.5,25.2,17.39,29.1,21.639,624
2023-02-20T00:00:00.000Z,7.5,57.6,22.8,18.2,29.65,8.628,617
2023-02-21T00:00:00.000Z,3.5,45.1,17.89,9.5,22.85,8.303,628
2023-02-22T00:00:00.000Z,0,43.9,6.9,1.4,26.15,12.069,469
2023-02-23T00:00:00.000Z,0,29.8,11.75,5,19.8,8.821,168
2023-02-24T00:00:00.000Z,0,81.7,7.8,3.8,17.7,15.68,633
2023-02-25T00:00:00.000Z,0.6,133,29.4,18.7,45.3,23.298,567
2023-02-26T00:00:00.000Z,0,141.7,4.09,2.4,12.4,17.009,613
2023-02-27T00:00:00.000Z,0,79.8,2.3,0.9,5,7.626,611
2023-02-28T00:00:00.000Z,0,9,1.5,0.3,3.4,2.017,355
2023-03-01T00:00:00.000Z,0,108.6,2.5,1.2,7.3,12.641,587
2023-03-02T00:00:00.000Z,0,106.2,6.4,1.3,19.1,13.077,595
2023-03-03T00:00:00.000Z,8.6,116.5,23.1,20.85,27.35,18.054,652
2023-03-04T00:00:00.000Z,1.1,101,22.2,12,35.1,18.469,637
2023-03-05T00:00:00.000Z,2.1,93.8,14.2,7,27.2,15.085,645
2023-03-06T00:00:00.000Z,0,36.3,7.4,2.29,23.6,11.144,579
2023-03-07T00:00:00.000Z,0,30.4,2.6,0.5,6.45,5.814,293
2023-03-08T00:00:00.000Z,0,6.8,0.7,0.2,2.1,1.351,298
2023-03-09T00:00:00.000Z,0,3,0.4,0.1,1,0.58,365
2023-03-10T00:00:00.000Z,0,19.6,0.6,0.2,3.8,3.632,497
2023-03-11T00:00:00.000Z,0,36.2,3.7,0.2,16.14,8.825,461
2023-03-12T00:00:00.000Z,0,24.1,6,3.25,11.4,5.767,569
2023-03-13T00:00:00.000Z,0,20.2,2.4,0.2,3.7,4.315,353
2023-03-14T00:00:00.000Z,0,59.8,1.6,0.3,6.2,11.111,407
2023-03-15T00:00:00.000Z,0,58.4,5.8,2.6,19.35,11.21,612
2023-03-16T00:00:00.000Z,0,28,12.2,5.15,18.39,7.319,617
2023-03-17T00:00:00.000Z,0,7.2,0.2,0.1,0.6,1.27,124
2023-03-18T00:00:00.000Z,0,32.5,1.1,0.35,4.15,6.459,257
2023-03-19T00:00:00.000Z,0,45.6,3.9,1,17.1,10.714,334
2023-03-20T00:00:00.000Z,0,42.1,6.4,4.4,13.7,8.544,604
2023-03-21T00:00:00.000Z,0,40.6,18.6,1.8,23,11.206,607
2023-03-22T00:00:00.000Z,0,44.6,10.7,5.7,20.3,7.991,558
2023-03-23T00:00:00.000Z,0,7.7,1,0.2,2.45,1.721,493
2023-03-24T00:00:00.000Z,0,48.6,19.1,0.45,26.75,13.067,200
2023-03-25T00:00:00.000Z,0,83.1,4.3,1.2,14.15,11.687,524
2023-03-26T00:00:00.000Z,0,5.5,0.2,0.1,0.7,1.324,98
2023-03-27T00:00:00.000Z,0,49.6,2.15,0.3,18.8,11.327,386
2023-03-28T00:00:00.000Z,0,63.4,6.95,3.5,13.9,7.996,578
2023-03-29T00:00:00.000Z,0,38.2,4.5,1.6,8.4,6.835,482
2023-03-30T00:00:00.000Z,0,1.8,0.1,0,0.4,0.329,326
2023-03-31T00:00:00.000Z,0,12.3,0.6,0.2,1.3,1.551,520
2023-04-01T00:00:00.000Z,0,19.7,1.1,0.1,3.55,3.25,321
2023-04-02T00:00:00.000Z,0,26.5,4.09,1.1,6.3,5.779,159
2023-04-03T00:00:00.000Z,0,79.8,3.3,1.5,6.1,9.454,537
2023-04-04T00:00:00.000Z,0,21.7,2.6,0.9,4.6,3.139,301
