date,min,max,median,q1,q3,stdev,count
2022-10-14T00:00:00.000Z,4.38,15.82,6.49,5.22,7.43,3.08,10
2022-10-15T00:00:00.000Z,7.47,13.27,8.6,7.47,13.27,2.511,3
2022-10-18T00:00:00.000Z,5.18,18.77,7.35,6.54,10.53,2.953,37
2022-10-21T00:00:00.000Z,5.75,6.1,5.93,5.75,6.1,0.175,2
2022-10-22T00:00:00.000Z,3,8.6,5,4.2,6.32,1.369,19
2022-10-23T00:00:00.000Z,2.8,10.82,7.21,4.2,8.75,2.454,30
2022-10-24T00:00:00.000Z,2.6,8.94,6.72,4.2,8,1.928,27
2023-01-07T00:00:00.000Z,14.13,57.45,22.33,18.97,37.1,11.628,48
2023-01-08T00:00:00.000Z,19,39.15,24.95,24.11,27.84,4.908,17
2023-01-11T00:00:00.000Z,14.4,25.83,21.5,18.42,24.35,3.418,25
2023-01-12T00:00:00.000Z,4.34,41.58,12.7,7.97,18.77,6.973,179
2023-01-13T00:00:00.000Z,2.35,81.09,22.35,6.18,52.6,23.867,193
2023-01-14T00:00:00.000Z,19.27,67.8,43.72,33.22,50.1,12.464,62
2023-01-31T00:00:00.000Z,11.93,103.18,32.38,21.28,43.19,15.391,149
2023-02-01T00:00:00.000Z,7.15,38.22,10.5,9.02,25.88,9.54,51
2023-02-02T00:00:00.000Z,3.72,38.4,7.72,6.57,10.27,5.719,59
2023-02-03T00:00:00.000Z,5.85,52.22,21.09,13.2,33.78,11.833,126
2023-02-04T00:00:00.000Z,5.95,149.55,22.74,13.39,40.9,22.244,364
2023-02-05T00:00:00.000Z,6.63,18.42,9.63,8.69,12.25,2.877,55
2023-02-06T00:00:00.000Z,1.1,107.95,9.77,4.47,16.42,9.795,250
2023-02-07T00:00:00.000Z,3.13,53.88,9.27,6.8,14.3,10.239,194
2023-02-08T00:00:00.000Z,0.98,121.13,3.9,2.83,9.4,12.382,415
2023-02-09T00:00:00.000Z,0.82,81.22,2.41,1.7,4.15,9.105,338
2023-02-10T00:00:00.000Z,2.5,22.9,6.6,4.7,9.93,4.887,102
2023-02-11T00:00:00.000Z,2.13,11.48,4.43,3.68,5.47,1.677,48
2023-02-12T00:00:00.000Z,1.3,51.83,6.57,3.84,8.38,5.705,224
2023-02-13T00:00:00.000Z,0.4,47.33,23.25,14,29.33,11.202,132
2023-02-14T00:00:00.000Z,2.63,31.88,6.18,4.65,11.6,5.433,353
2023-02-15T00:00:00.000Z,9.07,22.2,17.42,12.48,18,3.771,15
2023-02-17T00:00:00.000Z,3.3,40.38,20.73,14.14,26.54,9.534,85
2023-02-18T00:00:00.000Z,2.85,64.34,9.5,5.54,26.87,13.732,225
2023-02-19T00:00:00.000Z,3.75,51.28,23.01,19.02,26.56,8.16,376
2023-02-20T00:00:00.000Z,10,50.15,17.96,14.59,22.88,5.927,148
